Date,Cash Price,Basis,Fall Price,Fall Basis
2012-03-08,13.24,-0.15,12.68,-0.32
2012-03-09,13.23,-0.15,12.73,-0.32
2012-03-12,13.2,-0.15,12.68,-0.32
2012-03-13,13.34,-0.15,12.8,-0.32
2012-03-14,13.35,-0.15,12.79,-0.32
2012-03-15,13.54,-0.15,12.94,-0.32
2012-03-16,13.59,-0.15,12.96,-0.32
2012-03-19,13.52,-0.15,12.94,-0.32
2012-03-20,13.3,-0.15,12.75,-0.32
2012-03-21,13.4,-0.15,12.86,-0.32
2012-03-22,13.35,-0.15,12.8,-0.32
2012-03-23,13.51,-0.15,12.91,-0.32
2012-03-26,13.65,-0.15,12.98,-0.32
2012-03-27,13.55,-0.15,12.96,-0.32
2012-03-28,13.53,-0.15,12.89,-0.32
2012-03-29,13.41,-0.15,12.73,-0.32
2012-03-30,13.88,-0.15,13.26,-0.32
2012-04-02,14.06,-0.15,13.53,-0.32
2012-04-03,14.02,-0.15,13.47,-0.32
2012-04-04,14.05,-0.15,13.44,-0.32
2012-04-05,14.19,-0.15,13.5,-0.32
2012-04-09,14.16,-0.15,13.5,-0.32
2012-04-10,14.11,-0.15,13.33,-0.32
2012-04-11,14.07,-0.15,13.27,-0.32
2012-04-12,14.26,-0.15,13.41,-0.32
2012-04-13,14.22,-0.15,13.3,-0.32
2012-04-16,14.05,-0.15,13.18,-0.32
2012-04-17,14.11,-0.15,13.24,-0.32
2012-04-18,13.93,-0.15,13.06,-0.32
2012-04-19,14.01,-0.15,13.11,-0.32
2012-04-20,14.32,-0.18,13.24,-0.32
2012-04-23,14.23,-0.18,13.1,-0.32
2012-04-24,14.47,-0.18,13.2,-0.32
2012-04-25,14.58,-0.18,13.39,-0.32
2012-04-26,14.62,-0.18,13.27,-0.32
2012-04-27,14.76,-0.18,13.3,-0.32
2012-04-30,14.88,-0.18,13.49,-0.32
2012-05-01,14.86,-0.18,13.63,-0.3
2012-05-02,14.67,-0.18,13.38,-0.3
2012-05-03,14.56,-0.18,13.38,-0.3
2012-05-04,14.56,-0.18,13.37,-0.3
2012-05-07,14.48,-0.18,13.24,-0.3
2012-05-08,14.23,-0.15,13.11,-0.3
2012-05-09,14.15,-0.15,13.04,-0.3
2012-05-10,14.4,-0.15,13.29,-0.3
2012-05-11,13.91,-0.15,12.91,-0.3
2012-05-14,13.72,-0.15,12.65,-0.3
2012-05-15,14.01,-0.12,12.75,-0.3
2012-05-16,14.1,-0.12,12.72,-0.3
2012-05-17,14.26,-0.12,12.77,-0.3
2012-05-18,13.93,-0.12,12.58,-0.3
2012-05-21,14.01,-0.12,12.76,-0.3
2012-05-22,13.72,-0.1,12.52,-0.3
2012-05-23,13.53,-0.1,12.28,-0.3
2012-05-24,13.66,-0.1,12.46,-0.3
2012-05-25,13.72,-0.1,12.59,-0.3
2012-05-29,13.82,-0.05,12.64,-0.3
2012-05-30,13.68,-0.05,12.63,-0.3
2012-05-31,13.37,-0.05,12.4,-0.3
2012-06-01,13.44,0.0,12.28,-0.3
2012-06-04,13.4,0.0,12.38,-0.3
2012-06-05,13.5,0.0,12.47,-0.3
2012-06-06,13.86,0.0,12.69,-0.3
2012-06-07,14.28,0.0,13.11,-0.3
2012-06-08,14.26,0.0,13.03,-0.3
2012-06-11,14.25,0.0,13.01,-0.3
2012-06-12,14.35,0.0,13.07,-0.3
2012-06-13,14.08,0.0,12.9,-0.3
2012-06-14,13.87,0.0,12.78,-0.3
2012-06-15,13.76,0.0,12.84,0.3
2012-06-18,13.84,0.0,13.09,-0.3
2012-06-19,14.34,0.0,13.55,-0.3
2012-06-20,14.47,0.0,13.66,-0.3
2012-06-21,14.39,0.0,13.41,-0.3
2012-06-22,14.43,0.0,13.46,-0.3
2012-06-25,14.83,0.0,13.93,-0.3
2012-06-26,14.71,0.0,13.83,-0.3
2012-06-27,14.71,0.15,13.82,-0.3
2012-06-28,14.61,0.15,13.74,-0.3
2012-06-29,14.97,0.15,14.05,-0.23
2012-07-02,15.09,0.15,14.15,-0.23
2012-07-03,15.45,0.15,14.52,-0.23
2012-07-05,15.98,0.15,15.04,-0.23
2012-07-06,15.82,0.15,14.83,-0.23
2012-07-09,16.22,0.15,15.25,-0.23
2012-07-10,16.19,0.28,15.16,-0.23
2012-07-11,16.0,0.28,15.0,-0.23
2012-07-12,16.01,0.28,15.06,-0.23
2012-07-13,16.23,0.28,15.3,-0.23
2012-07-16,16.66,0.32,15.68,-0.23
2012-07-17,16.71,0.32,15.68,-0.23
2012-07-18,17.16,0.32,15.97,-0.23
2012-07-19,17.74,0.4,16.36,-0.16
2012-07-20,17.9,0.32,16.7,-0.16
2012-07-23,17.31,0.32,16.06,-0.16
2012-07-24,16.81,0.32,15.54,-0.16
2012-07-25,17.24,0.3,16.0,-0.16
2012-07-26,16.76,0.2,15.52,-0.16
2012-07-27,17.04,0.2,15.86,-0.16
2012-07-30,17.46,0.2,16.28,-0.16
2012-07-31,17.41,1.0,16.25,-0.16
2012-08-01,17.04,0.75,16.13,-0.16
2012-08-02,16.77,0.6,16.02,-0.15
2012-08-03,16.84,0.55,16.19,-0.1
2012-08-06,16.24,0.4,15.71,-0.1
2012-08-07,16.01,0.35,15.56,-0.1
2012-08-08,16.16,0.35,15.71,-0.1
2012-08-09,16.76,0.45,16.26,-0.05
2012-08-10,16.89,0.45,16.39,-0.05
2012-08-13,16.51,0.5,15.96,-0.05
2012-08-14,16.61,0.63,15.93,-0.05
2012-08-15,16.98,0.63,16.3,-0.05
2012-08-16,16.88,0.63,16.2,-0.05
2012-08-17,17.09,0.63,16.41,-0.05
2012-08-20,17.44,0.6,16.79,-0.05
2012-08-21,17.93,0.6,17.28,-0.05
2012-08-22,17.83,0.55,17.23,-0.05
2012-08-23,17.7,0.55,17.1,-0.05
2012-08-24,17.87,0.55,17.27,-0.05
2012-08-27,17.64,0.45,17.14,-0.05
2012-08-28,17.67,0.45,17.17,-0.05
2012-08-29,17.93,0.4,17.53,0.0
2012-08-30,17.99,0.35,17.64,0.0
2012-08-31,17.92,0.35,17.57,0.0
2012-09-04,17.78,0.1,17.63,-0.05
2012-09-05,17.53,0.05,17.43,-0.05
2012-09-06,17.52,0.05,17.42,-0.05
2012-09-07,17.37,0.0,17.27,-0.1
2012-09-10,17.24,0.05,17.09,-0.1
2012-09-11,17.12,0.1,16.92,-0.1
2012-09-12,17.56,0.1,17.36,-0.1
2012-09-13,17.57,0.1,17.37,-0.1
2012-09-14,17.51,0.12,17.29,-0.1
2012-09-17,16.69,0.0,16.59,-0.1
2012-09-18,16.4,0.0,13.18,-0.27
2012-09-19,16.65,-0.05,13.39,-0.27
2012-09-20,16.09,-0.1,13.12,-0.27
2012-09-21,16.12,-0.1,13.27,-0.27
2012-09-24,16.05,-0.05,13.25,-0.27
2012-09-25,16.07,-0.05,13.25,-0.27
2012-09-26,15.68,-0.05,12.94,-0.27
2012-09-27,15.66,-0.05,12.89,-0.27
2012-09-28,15.96,-0.05,13.11,-0.27
2012-10-01,15.5,-0.1,13.02,-0.27
2012-10-02,15.21,-0.1,12.98,-0.27
2012-10-03,15.22,-0.1,13.11,-0.27
2012-10-04,15.42,-0.1,13.07,-0.27
2012-10-05,15.42,-0.1,12.95,-0.27
2012-10-08,15.41,-0.1,13.01,-0.27
2012-10-09,15.4,-0.1,13.11,-0.27
2012-10-10,15.13,-0.1,13.08,-0.27
2012-10-11,15.39,-0.1,13.27,-0.27
2012-10-12,15.13,-0.1,13.12,-0.27
2012-10-15,14.83,-0.1,12.98,-0.27
2012-10-16,14.84,-0.1,13.01,-0.27
2012-10-17,14.99,-0.1,13.1,-0.27
2012-10-18,15.36,-0.1,13.26,-0.27
2012-10-19,15.24,-0.1,13.11,-0.27
2012-10-22,15.37,-0.1,13.1,-0.27
2012-10-23,15.43,-0.1,13.08,-0.27
2012-10-24,15.61,-0.1,13.07,-0.27
2012-10-25,15.54,-0.1,13.08,-0.27
2012-10-26,15.51,-0.1,13.13,-0.27
2012-10-29,15.17,-0.1,13.02,-0.27
2012-10-30,15.24,-0.1,13.04,-0.27
2012-10-31,15.37,-0.1,13.18,-0.27
2012-11-01,15.5,-0.1,13.22,-0.27
2012-11-02,15.17,-0.1,13.1,-0.27
2012-11-05,14.93,-0.1,13.07,-0.27
2012-11-06,15.06,-0.1,13.18,-0.27
2012-11-07,14.94,-0.13,13.19,-0.27
2012-11-08,14.83,-0.13,13.11,-0.27
2012-11-09,14.41,-0.1,12.93,-0.27
2012-11-12,13.95,-0.1,12.59,-0.27
2012-11-13,13.98,-0.1,12.55,-0.27
2012-11-14,14.09,-0.1,12.48,-0.27
2012-11-15,13.92,-0.1,12.44,-0.27
2012-11-16,13.75,-0.08,12.35,-0.27
2012-11-19,13.87,-0.08,12.5,-0.27
2012-11-20,14.05,-0.08,12.65,-0.27
2012-11-21,14.0,-0.08,12.58,-0.27
2012-11-23,14.11,-0.08,12.58,-0.27
2012-11-26,14.19,-0.06,12.69,-0.27
2012-11-27,14.43,-0.06,12.84,-0.27
2012-11-28,14.36,-0.1,12.78,-0.27
2012-11-29,14.38,-0.1,12.82,-0.27
2012-11-30,14.29,-0.1,12.78,-0.27
2012-12-03,14.53,-0.01,12.9,-0.27
2012-12-04,14.55,-0.01,12.87,-0.27
2012-12-05,14.78,-0.01,13.05,-0.27
2012-12-06,14.9,-0.01,13.08,-0.27
2012-12-07,14.71,-0.01,13.02,-0.27
2012-12-10,14.74,-0.01,13.08,-0.27
2012-12-11,14.71,-0.01,12.95,-0.27
2012-12-12,14.76,0.02,12.92,-0.27
2012-12-13,14.79,0.02,12.83,-0.27
2012-12-14,14.98,0.02,12.91,-0.27
2012-12-17,14.98,0.02,12.92,-0.27
2012-12-18,14.68,0.02,12.83,-0.27
2012-12-19,14.41,0.04,12.74,-0.27
2012-12-20,12.95,-0.2,12.05,-0.38
2012-12-21,14.37,0.06,12.74,-0.27
2012-12-26,14.46,0.06,12.83,-0.27
2012-12-27,14.25,0.06,12.76,-0.27
2012-12-28,14.3,0.06,12.83,-0.27
2012-12-31,14.2,0.1,12.76,-0.27
2013-01-02,14.04,0.12,12.69,-0.25
2013-01-03,13.99,0.12,12.67,-0.25
2013-01-04,13.79,0.12,12.52,-0.25
2013-01-07,14.01,0.12,12.6,-0.25
2013-01-08,13.99,0.12,12.61,-0.25
2013-01-09,13.98,0.12,12.64,-0.25
2013-01-10,13.92,0.12,12.57,-0.25
2013-01-11,13.85,0.12,12.41,-0.25
2013-01-14,14.3,0.12,12.61,-0.25
2013-01-15,14.26,0.12,12.58,-0.25
2013-01-16,14.49,0.12,12.72,-0.25
2013-01-17,14.42,0.12,12.6,-0.25
2013-01-18,14.41,0.12,12.67,-0.25
2013-01-22,14.64,0.12,12.88,-0.25
2013-01-23,14.49,0.12,12.8,-0.25
2013-01-24,14.47,0.12,12.81,-0.25
2013-01-25,14.53,0.12,12.78,-0.25
2013-01-28,14.6,0.12,12.85,-0.25
2013-01-29,14.64,0.12,12.88,-0.25
2013-01-30,14.94,0.15,13.08,-0.25
2013-01-31,14.84,0.15,13.03,-0.25
2013-02-01,14.89,0.15,13.08,-0.25
2013-02-04,15.04,0.15,13.19,-0.25
2013-02-05,15.11,0.15,13.23,-0.25
2013-02-06,15.03,0.15,13.11,-0.25
2013-02-07,14.99,0.12,12.99,-0.25
2013-02-08,14.65,0.12,12.57,-0.25
2013-02-11,14.44,0.12,12.44,-0.25
2013-02-12,14.33,0.12,12.51,-0.25
2013-02-13,14.35,0.12,12.48,-0.25
2013-02-14,14.3,0.12,12.4,-0.25
2013-02-15,14.37,0.12,12.37,-0.25
2013-02-19,14.82,0.12,12.5,-0.25
2013-02-20,14.95,0.12,12.62,-0.25
2013-02-21,15.0,0.12,12.52,-0.25
2013-02-22,14.68,0.07,12.42,-0.25
2013-02-25,14.56,0.05,12.41,-0.25
2013-02-26,14.53,0.05,12.33,-0.25
2013-02-27,14.6,0.2,12.32,-0.25
2013-02-28,14.72,0.2,12.35,-0.25
2013-03-01,14.64,0.2,12.36,-0.25
2013-03-04,14.82,0.2,12.44,-0.25
2013-03-05,14.87,0.2,12.51,-0.25
2013-03-06,14.86,0.2,12.54,-0.25
2013-03-07,14.94,0.2,12.53,-0.25
2013-03-08,14.91,0.2,12.44,-0.25
2013-03-11,15.0,0.2,12.45,-0.25
2013-03-12,14.89,0.2,12.45,-0.25
2013-03-13,14.67,0.2,12.38,-0.25
2013-03-14,14.56,0.2,12.35,-0.25
2013-03-15,14.44,0.18,12.41,-0.2
2013-03-18,14.28,0.18,12.39,-0.2
2013-03-19,14.25,0.18,12.36,-0.2
2013-03-20,14.38,0.18,12.41,-0.2
2013-03-21,14.65,0.16,12.55,-0.2
2013-03-22,14.57,0.16,12.44,-0.2
2013-03-23,14.53,0.16,12.49,-0.2
2013-03-26,14.66,0.18,12.57,-0.2
2013-03-27,14.72,0.18,12.58,-0.2
2013-03-28,14.23,0.18,12.32,-0.2
2013-04-01,14.09,0.18,12.33,-0.2
2013-04-02,14.12,0.18,12.29,-0.2
2013-04-03,13.98,0.18,12.13,-0.2
2013-04-04,13.92,0.2,12.13,-0.2
2013-04-05,13.82,0.2,12.08,-0.2
2013-04-08,13.98,0.2,12.12,-0.2
2013-04-09,14.16,0.2,12.22,-0.2
2013-04-10,14.15,0.22,12.18,-0.2
2013-04-11,14.24,0.22,12.07,-0.2
2013-04-12,14.35,0.22,12.12,-0.2
2013-04-15,14.15,0.2,11.87,-0.2
2013-04-16,14.34,0.22,11.99,-0.2
2013-04-17,14.44,0.22,11.98,-0.2
2013-04-18,14.6,0.7,12.04,-0.2
2013-04-19,14.55,0.72,11.93,-0.2
2013-04-22,14.39,0.75,11.83,-0.2
2013-04-23,14.34,0.75,11.76,-0.2
2013-04-24,14.2,0.75,11.74,-0.2
2013-04-25,14.47,-0.75,11.86,-0.2
2013-04-26,14.56,0.75,11.9,-0.2
2013-04-29,14.94,0.85,12.09,-0.2
2013-04-30,14.84,0.85,12.04,-0.2
2013-05-01,14.53,0.8,11.89,-0.2
2013-05-02,14.47,0.75,11.84,-0.2
2013-05-03,14.62,0.75,12.01,-0.2
2013-05-06,14.49,0.8,11.87,-0.2
2013-05-07,14.62,0.8,11.95,-0.2
2013-05-08,14.86,0.95,11.94,-0.2
2013-05-09,14.99,0.9,11.99,-0.2
2013-05-10,14.89,0.9,11.86,-0.2
2013-05-13,15.14,0.95,11.9,-0.2
2013-05-14,15.1,0.95,11.94,-0.2
2013-05-15,15.08,0.95,11.9,-0.2
2013-05-16,15.23,0.95,11.98,-0.2
2013-05-17,15.29,0.8,12.13,-0.15
2013-05-20,15.45,0.8,12.1,-0.15
2013-05-21,15.58,0.8,12.06,-0.15
2013-05-22,15.44,0.5,12.24,-0.15
2013-05-23,15.5,0.5,12.28,-0.15
2013-05-24,15.26,0.5,12.33,-0.15
2013-05-28,15.59,0.5,12.73,-0.15
2013-05-29,15.47,0.45,12.73,-0.15
2013-05-30,15.41,0.45,12.74,-0.15
2013-05-31,15.4,0.3,12.89,-0.15
2013-06-03,15.63,0.3,13.11,-0.15
2013-06-04,15.64,0.35,13.01,-0.15
2013-06-05,15.67,0.35,12.85,-0.15
2013-06-06,15.62,0.35,12.91,-0.15
2013-06-07,15.63,0.35,13.15,-0.15
2013-06-10,15.47,0.35,13.04,-0.15
2013-06-11,15.76,0.35,13.12,-0.15
2013-06-12,15.76,0.35,12.99,-0.15
2013-06-13,15.45,0.35,12.86,-0.15
2013-06-14,15.52,0.35,12.83,-0.15
2013-06-17,15.48,0.35,12.71,-0.15
2013-06-18,15.49,0.38,12.75,-0.15
2013-06-19,15.61,0.38,12.96,-0.15
2013-06-20,15.36,0.38,12.7,-0.15
2013-06-21,15.31,0.38,12.59,-0.15
2013-06-24,15.46,1.25,12.59,-0.15
2013-06-25,15.54,1.25,12.64,-0.15
2013-06-26,15.5,1.25,12.61,-0.15
2013-06-27,15.63,1.3,12.6,0.15
2013-06-28,15.61,1.3,12.37,-0.15
2013-07-01,15.66,1.3,12.28,-0.15
2013-07-02,15.69,1.35,12.28,-0.15
2013-07-03,15.77,1.35,12.35,-0.15
2013-07-05,15.67,1.35,12.13,-0.15
2013-07-08,16.01,1.45,12.37,-0.15
2013-07-09,16.13,1.45,12.61,-0.15
2013-07-10,16.1,1.45,12.7,-0.15
2013-07-11,15.97,1.25,12.76,-0.15
2013-07-12,15.39,1.1,12.42,-0.15
2013-07-15,15.64,1.1,12.49,-0.15
2013-07-16,15.65,0.9,12.71,-0.15
2013-07-17,15.73,0.95,12.69,-0.15
2013-07-18,15.64,0.95,12.51,-0.15
2013-07-19,15.81,0.9,12.59,-0.15
2013-07-22,16.1,0.9,12.74,-0.15
2013-07-23,15.25,0.62,12.45,-0.15
2013-07-24,14.28,0.35,12.42,-0.15
2013-07-25,13.64,1.4,12.09,-0.15
2013-07-26,13.69,1.4,12.14,-0.15
2013-07-29,13.6,1.4,12.05,-0.15
2013-07-30,13.43,1.4,11.88,-0.15
2013-07-31,13.46,1.4,11.91,-0.15
2013-08-01,13.33,1.4,11.78,-0.15
2013-08-02,13.17,1.35,11.67,-0.15
2013-08-05,13.18,1.35,11.68,-0.15
2013-08-06,13.12,1.45,11.52,-0.15
2013-08-07,13.11,1.45,11.51,-0.15
2013-08-08,13.29,1.45,11.69,-0.15
2013-08-09,13.27,1.45,11.67,-0.15
2013-08-12,13.7,1.45,12.1,-0.15
2013-08-13,13.73,1.45,12.13,-0.15
2013-08-14,13.84,1.45,12.24,-0.15
2013-08-15,14.06,1.4,12.51,-0.15
2013-08-16,13.99,1.4,12.44,-0.15
2013-08-19,14.43,1.4,12.88,-0.15
2013-08-20,14.21,1.3,12.76,-0.15
2013-08-21,14.34,1.3,12.89,-0.15
2013-08-22,14.17,1.3,12.72,-0.15
2013-08-23,14.58,1.3,13.13,-0.15
2013-08-26,15.2,1.3,13.75,-0.15
2013-08-27,15.01,1.3,13.59,-0.12
2013-08-28,15.03,1.3,13.61,-0.12
2013-08-29,14.99,1.3,13.57,-0.12
2013-08-30,14.88,1.3,13.46,-0.12
2013-09-03,15.17,1.3,13.75,-0.12
2013-09-04,14.83,1.3,13.41,-0.12
2013-09-05,14.98,1.3,13.56,-0.12
2013-09-06,14.88,1.2,13.56,-0.12
2013-09-09,14.6,1.1,13.45,-0.12
2013-09-10,14.65,1.1,13.43,-0.12
2013-09-11,14.58,1.0,13.43,-0.15
2013-09-12,14.81,0.85,13.81,-0.15
2013-09-13,14.57,0.75,13.67,-0.15
2013-09-16,13.98,0.5,13.33,-0.15
2013-09-17,13.93,0.5,13.28,-0.15
2013-09-18,13.73,0.25,13.33,-0.15
2013-09-19,13.65,0.25,13.25,-0.15
2013-09-20,13.4,0.25,13.0,-0.15
2013-09-23,13.23,0.15,12.93,-0.15
2013-09-24,13.18,0.05,12.98,-0.15
2013-09-25,13.17,-0.05,13.07,-0.15
2013-09-26,13.02,-0.15,11.49,-0.3
2013-09-27,13.0,-0.2,11.44,-0.3
2013-09-30,12.63,-0.2,11.25,-0.3
2013-10-01,12.48,-0.2,11.2,-0.3
2013-10-02,12.54,-0.2,11.29,-0.3
2013-10-03,12.68,-0.2,11.4,-0.3
2013-10-04,12.75,-0.2,11.44,-0.3
2013-10-07,12.77,-0.2,11.48,-0.3
2013-10-08,12.69,-0.2,11.48,-0.3
2013-10-09,12.68,-0.2,11.47,-0.3
2013-10-10,12.73,-0.15,11.42,-0.3
2013-10-11,12.52,-0.15,11.28,-0.3
2013-10-14,12.58,-0.15,11.34,-0.3
2013-10-15,12.52,-0.15,11.35,-0.3
2013-10-16,12.62,-0.15,11.39,-0.3
2013-10-17,12.78,-0.15,11.45,-0.3
2013-10-18,12.76,-0.15,11.41,-0.3
2013-10-21,12.88,-0.15,11.47,-0.3
2013-10-22,12.87,-0.15,11.45,-0.3
2013-10-23,12.95,-0.15,11.47,-0.3
2013-10-24,12.95,-0.15,11.45,-0.3
2013-10-25,12.85,-0.15,11.35,-0.3
2013-10-28,12.56,-0.15,11.27,-0.3
2013-10-29,12.61,-0.18,11.34,-0.3
2013-10-30,12.68,-0.09,11.39,-0.3
2013-10-31,12.56,-0.1,11.28,-0.3
2013-11-01,12.42,-0.1,11.16,-0.3
2013-11-04,12.47,-0.1,11.19,-0.3
2013-11-05,12.4,-0.1,11.15,-0.3
2013-11-06,12.45,-0.1,11.2,-0.3
2013-11-07,12.57,-0.1,11.18,-0.3
2013-11-08,12.86,-0.1,11.31,-0.3
2013-11-11,12.91,-0.1,11.37,-0.3
2013-11-12,13.05,-0.1,11.46,-0.3
2013-11-13,13.05,-0.1,11.47,-0.3
2013-11-14,13.04,-0.1,11.47,-0.3
2013-11-15,12.71,-0.1,11.24,-0.3
2013-11-18,11.81,-0.07,11.21,-0.3
2013-11-19,12.69,-0.07,11.2,-0.3
2013-11-20,12.67,-0.07,11.23,-0.3
2013-11-21,12.85,-0.07,11.29,-0.3
2013-11-22,13.13,-0.07,11.37,-0.3
2013-11-25,13.22,-0.07,11.31,-0.3
2013-11-26,13.22,-0.07,11.26,-0.3
2013-11-27,13.13,-0.07,11.16,-0.3
2013-11-29,13.3,-0.07,11.17,-0.3
2013-12-02,13.1,-0.11,11.2,-0.3
2013-12-03,13.09,-0.11,11.28,-0.3
2013-12-04,13.23,-0.07,11.34,-0.3
2013-12-05,13.21,-0.07,11.33,-0.3
2013-12-06,13.19,-0.07,11.34,-0.3
2013-12-09,13.37,-0.07,11.42,-0.3
2013-12-10,13.31,-0.07,11.37,-0.3
2013-12-11,13.36,-0.08,11.37,-0.3
2013-12-12,13.16,-0.08,11.28,-0.3
2013-12-13,13.2,-0.08,11.28,-0.3
2013-12-16,13.31,-0.07,11.32,-0.3
2013-12-17,13.4,-0.07,11.35,-0.3
2013-12-18,13.17,-0.07,11.3,-0.3
2013-12-19,13.21,-0.06,11.35,-0.3
2013-12-20,13.33,-0.06,11.4,-0.3
2013-12-23,13.23,-0.06,11.35,-0.3
2013-12-24,13.28,-0.06,11.34,-0.3
2013-12-26,13.13,-0.06,11.22,-0.3
2013-12-27,13.26,-0.06,11.25,-0.3
2013-12-30,13.16,0.07,11.17,-0.3
2013-12-31,13.0,0.07,11.05,-0.3
2014-01-02,12.77,0.07,10.99,-0.3
2014-01-03,12.78,0.07,11.0,-0.3
2014-01-06,12.85,0.07,10.97,-0.3
2014-01-07,12.83,0.07,10.87,-0.3
2014-01-08,12.77,0.08,10.74,-0.3
2014-01-09,12.82,0.08,10.71,-0.3
2014-01-10,12.87,0.08,10.7,-0.3
2014-01-13,13.02,0.08,10.86,-0.28
2014-01-14,13.15,0.08,10.95,-0.25
2014-01-15,13.23,0.05,10.93,-0.25
2014-01-16,13.2,0.05,10.97,-0.25
2014-01-17,13.22,0.05,11.0,-0.25
2014-01-21,12.86,0.05,10.84,-0.25
2014-01-22,12.85,0.05,10.88,-0.25
2014-01-23,12.82,0.05,10.84,-0.25
2014-01-27,12.88,0.0,10.77,-0.25
2014-01-28,12.86,0.0,10.8,-0.25
2014-01-29,12.64,-0.05,10.73,-0.25
2014-01-30,12.7,-0.05,10.72,-0.25
2014-01-31,12.78,-0.05,10.8,-0.25
2014-02-03,12.88,-0.05,10.84,-0.25
2014-02-04,13.08,-0.05,10.86,-0.25
2014-02-05,13.11,-0.05,10.88,-0.25
2014-02-06,13.21,-0.05,10.94,-0.25
2014-02-07,13.27,-0.05,10.97,-0.25
2014-02-10,13.21,-0.05,10.91,-0.25
2014-02-11,13.3,-0.05,10.99,-0.25
2014-02-12,13.18,-0.05,10.94,-0.25
2014-02-13,13.39,-0.05,11.09,-0.25
2014-02-14,13.33,-0.05,11.11,-0.2
2014-02-18,13.56,-0.05,11.18,-0.2
2014-02-19,13.49,-0.05,11.17,-0.2
2014-02-20,13.53,-0.05,11.25,-0.2
2014-02-21,13.66,-0.05,11.34,-0.2
2014-02-24,13.8,0.05,11.4,-0.2
2014-02-25,13.92,0.05,11.48,-0.2
2014-02-26,14.02,0.05,11.49,-0.2
2014-02-27,13.95,0.05,11.36,-0.2
2014-02-28,14.19,0.05,11.49,-0.2
2014-03-03,14.14,0.05,11.52,-0.2
2014-03-04,14.28,0.05,11.61,-0.2
2014-03-05,14.26,0.05,11.6,-0.2
2014-03-06,14.35,-0.03,11.71,-0.05
2014-03-07,14.55,-0.03,11.72,-0.15
2014-03-10,14.16,-0.03,11.57,-0.2
2014-03-11,14.1,-0.03,11.7,-0.2
2014-03-12,13.84,-0.03,11.56,-0.2
2014-03-13,13.93,-0.03,11.6,-0.2
2014-03-14,13.86,-0.03,11.55,-0.2
2014-03-17,13.92,0.0,11.56,-0.2
2014-03-18,14.18,0.0,11.65,-0.2
2014-03-19,14.31,0.0,11.71,-0.2
2014-03-20,14.34,0.0,11.7,-0.2
2014-03-21,14.09,0.0,11.57,-0.2
2014-03-24,14.26,0.0,11.64,-0.2
2014-03-25,14.28,0.0,11.69,-0.2
2014-03-26,14.4,0.0,11.73,-0.2
2014-03-27,14.41,0.04,11.73,-0.2
2014-03-28,14.41,0.04,11.71,-0.2
2014-03-31,14.68,0.04,11.67,-0.2
2014-04-01,14.89,0.04,11.87,-0.2
2014-04-02,14.66,0.04,11.75,-0.23
2014-04-03,14.79,0.04,11.81,-0.23
2014-04-04,14.74,0.0,11.86,-0.23
2014-04-07,14.64,0.0,11.85,-0.23
2014-04-08,14.83,0.0,11.95,-0.23
2014-04-09,14.95,0.0,12.05,-0.23
2014-04-10,14.82,0.0,12.03,-0.23
2014-04-11,14.63,0.0,11.92,-0.23
2014-04-14,14.76,0.0,11.97,-0.23
2014-04-15,15.01,0.0,12.06,-0.23
2014-04-16,15.19,0.0,12.14,-0.23
2014-04-17,15.14,0.0,12.16,-0.23
2014-04-21,15.04,0.05,12.01,-0.23
2014-04-22,14.85,0.05,11.93,-0.23
2014-04-23,14.74,0.05,12.05,-0.23
2014-04-24,14.77,0.05,12.08,-0.23
2014-04-25,15.03,0.05,12.17,-0.23
2014-04-28,15.1,0.1,12.16,-0.23
2014-04-29,15.27,0.1,12.25,-0.23
2014-04-30,15.23,0.1,12.24,-0.23
2014-05-01,14.71,0.1,12.03,-0.23
2014-05-02,14.81,0.1,12.0,-0.23
2014-05-05,14.73,0.1,12.05,-0.23
2014-05-06,14.7,0.1,12.02,-0.23
2014-05-07,14.56,0.1,11.94,-0.23
2014-05-08,14.8,0.1,12.01,-0.23
2014-05-09,14.97,0.1,12.03,-0.23
2014-05-12,14.8,0.15,11.89,-0.23
2014-05-13,14.99,0.15,11.96,-0.23
2014-05-14,15.02,0.15,12.0,-0.23
2014-05-15,14.85,0.15,11.95,-0.23
2014-05-16,14.83,0.18,11.99,-0.23
2014-05-19,15.03,0.18,12.16,-0.23
2014-05-20,14.88,0.18,12.09,-0.23
2014-05-21,15.23,0.18,12.31,-0.23
2014-05-22,15.37,0.18,12.48,-0.23
2014-05-23,15.34,0.18,12.43,-0.23
2014-05-27,15.07,0.18,12.16,-0.23
2014-05-28,15.16,0.18,12.2,-0.23
2014-05-29,15.17,0.18,12.21,-0.23
2014-05-30,15.11,0.18,12.11,-0.23
2014-06-02,15.19,0.18,12.07,-0.23
2014-06-03,14.85,0.7,11.99,-0.23
2014-06-04,14.87,0.7,11.94,-0.23
2014-06-05,14.7,0.7,11.88,-0.23
2014-06-06,14.71,0.7,11.96,-0.23
2014-06-09,14.65,0.7,12.01,-0.23
2014-06-10,14.65,0.7,12.07,-0.23
2014-06-11,14.53,0.7,11.98,-0.23
2014-06-12,14.3,0.7,11.89,-0.23
2014-06-13,14.35,0.65,11.98,-0.23
2014-06-16,14.32,0.65,11.94,-0.23
2014-06-17,14.14,0.65,11.89,-0.23
2014-06-18,14.22,0.65,11.9,-0.23
